file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
174421022.png,12.0,0.7318244,668,9,898,9,898,228,668,228
065147868.png,16.0,0.9819058,727,187,1011,187,1011,498,727,498
114032225.png,10.0,0.9441286,1266,358,1554,358,1554,612,1266,612
103507240.png,22.0,0.95192903,1138,128,1362,128,1362,362,1138,362
110836981.png,27.0,0.9431025,1202,227,1430,227,1430,463,1202,463
135115683.png,17.0,0.98198515,1079,0,1356,0,1356,278,1079,278
092719767.png,16.0,0.9809694,730,249,1013,249,1013,563,730,563
140404092.png,24.0,0.80314153,825,79,1051,79,1051,344,825,344
140404092.png,17.0,0.7786367,826,78,1052,78,1052,343,826,343
140404092.png,11.0,0.7056464,373,44,611,44,611,318,373,318
141649614.png,9.0,0.9676608,1124,108,1381,108,1381,329,1124,329
162008588.png,5.0,0.9162449,1108,34,1364,34,1364,264,1108,264
105228269.png,29.0,0.97776026,1105,94,1349,94,1349,336,1105,336
100818226.png,9.0,0.9739183,1267,415,1547,415,1547,659,1267,659
122920861.png,9.0,0.9526787,584,740,866,740,866,1009,584,1009
153346908.png,13.0,0.911709,1380,549,1672,549,1672,813,1380,813
153346908.png,24.0,0.7875919,760,120,987,120,987,379,760,379
153346908.png,11.0,0.7312071,729,33,1008,33,1008,367,729,367
122035147.png,11.0,0.9748745,1206,218,1505,218,1505,525,1206,525
135724287.png,28.0,0.9666264,1184,139,1444,139,1444,403,1184,403
135724287.png,11.0,0.7972181,1004,747,1298,747,1298,1056,1004,1056
165628052.png,31.0,0.9473281,1093,15,1338,15,1338,240,1093,240
095800619.png,13.0,0.9321619,501,87,736,87,736,321,501,321
134456842.png,25.0,0.95725614,1327,408,1622,408,1622,720,1327,720
132030528.png,25.0,0.97565496,1397,541,1708,541,1708,873,1397,873
092036039.png,5.0,0.9685981,739,121,994,121,994,361,739,361
103508707.png,1.0,0.8926442,442,460,705,460,705,717,442,717
124742326.png,19.0,0.9582884,476,540,750,540,750,806,476,806
104048582.png,31.0,0.9665739,1274,392,1550,392,1550,657,1274,657
132110961.png,25.0,0.9742673,1169,60,1436,60,1436,339,1169,339
151754026.png,1.0,0.9705451,430,332,691,332,691,581,430,581
151754026.png,24.0,0.92878246,1543,765,1839,765,1839,1065,1543,1065
133145263.png,7.0,0.7605758,791,52,1039,52,1039,316,791,316
113708369.png,22.0,0.9754098,430,317,654,317,654,557,430,557
103833813.png,32.0,0.9617927,1464,793,1772,793,1772,1080,1464,1080
115532259.png,0.0,0.7380871,1099,0,1350,0,1350,214,1099,214
154330920.png,5.0,0.93436825,1148,108,1411,108,1411,343,1148,343
150538416.png,4.0,0.96365374,715,108,956,108,956,365,715,365
091411348.png,8.0,0.97428656,1235,462,1510,462,1510,710,1235,710
145210690.png,3.0,0.9677347,1114,60,1364,60,1364,313,1114,313
164043982.png,29.0,0.8939235,727,276,987,276,987,517,727,517
164043982.png,31.0,0.8933239,443,564,707,564,707,826,443,826
164043982.png,11.0,0.8041812,700,29,931,29,931,278,700,278
164043982.png,17.0,0.76868874,882,559,1184,559,1184,896,882,896
164043982.png,32.0,0.7084023,882,554,1186,554,1186,882,882,882
145815409.png,7.0,0.9741123,1274,350,1574,350,1574,664,1274,664
123501511.png,8.0,0.97712827,1274,384,1540,384,1540,622,1274,622
144712209.png,31.0,0.87740934,336,138,577,138,577,365,336,365
103057213.png,31.0,0.96225524,1108,118,1362,118,1362,362,1108,362
114631813.png,2.0,0.7196396,613,276,704,276,704,444,613,444
114631813.png,11.0,0.7151796,1256,338,1495,338,1495,586,1256,586
112953126.png,17.0,0.7514571,1033,721,1342,721,1342,1072,1033,1072
141949508.png,13.0,0.90173686,1193,197,1451,197,1451,431,1193,431
112209170.png,17.0,0.8179511,1127,176,1394,176,1394,420,1127,420
125629804.png,6.0,0.924192,1111,59,1365,59,1365,284,1111,284
125629804.png,19.0,0.8969115,1111,59,1364,59,1364,284,1111,284
110549624.png,6.0,0.98173404,471,559,751,559,751,827,471,827
090952901.png,8.0,0.9769843,1209,485,1484,485,1484,729,1209,729
113131781.png,27.0,0.91770905,757,140,984,140,984,409,757,409
113131781.png,32.0,0.8075131,549,754,845,754,845,1053,549,1053
091358002.png,16.0,0.9738946,399,311,681,311,681,631,399,631
114936250.png,12.0,0.968964,938,67,1170,67,1170,288,938,288
092947950.png,7.0,0.96136373,1001,747,1299,747,1299,1069,1001,1069
092947950.png,22.0,0.8426044,455,338,684,338,684,588,455,588
092947950.png,13.0,0.81088567,456,338,684,338,684,586,456,586
113809605.png,15.0,0.88339525,718,80,971,80,971,317,718,317
113634080.png,25.0,0.97197634,1131,131,1399,131,1399,417,1131,417
150048750.png,30.0,0.9095875,689,46,930,46,930,270,689,270
093044788.png,16.0,0.9837583,733,117,1009,117,1009,417,733,417
110300711.png,28.0,0.9595477,1122,59,1377,59,1377,316,1122,316
110300711.png,22.0,0.929948,727,31,956,31,956,278,727,278
104718638.png,13.0,0.94578195,871,543,1149,543,1149,807,871,807
142943178.png,29.0,0.975183,1094,54,1336,54,1336,294,1094,294
142943178.png,31.0,0.9016726,826,312,1092,312,1092,563,826,563
120435465.png,17.0,0.9136587,797,101,1058,101,1058,380,797,380
120435465.png,26.0,0.79570323,797,101,1058,101,1058,378,797,378
113107052.png,5.0,0.9781754,922,651,1218,651,1218,930,922,930
113558497.png,29.0,0.9788365,763,101,997,101,997,343,763,343
113558497.png,17.0,0.9108105,989,0,1270,0,1270,134,989,134
081706624.png,27.0,0.9707981,1102,67,1349,67,1349,329,1102,329
142351764.png,32.0,0.88137203,1126,19,1370,19,1370,263,1126,263
171813372.png,15.0,0.97309303,385,487,649,487,649,744,385,744
094136025.png,18.0,0.9486521,1097,128,1350,128,1350,359,1097,359
113850638.png,30.0,0.97798127,761,157,1006,157,1006,388,761,388
120901368.png,13.0,0.9526333,1201,209,1458,209,1458,443,1201,443
120901368.png,24.0,0.91115385,861,390,1116,390,1116,682,861,682
120901368.png,27.0,0.88174534,862,389,1123,389,1123,680,862,680
103615651.png,25.0,0.92272687,1133,135,1380,135,1380,384,1133,384
125050159.png,24.0,0.9624419,856,382,1098,382,1098,671,856,671
125050159.png,24.0,0.95734715,1181,128,1411,128,1411,396,1181,396
114150029.png,33.0,0.96861756,872,378,1135,378,1135,657,872,657
140657432.png,31.0,0.9708928,1099,146,1351,146,1351,393,1099,393
155418860.png,17.0,0.9066948,1079,16,1334,16,1334,280,1079,280
075621146.png,1.0,0.9822004,486,784,776,784,776,1062,486,1062
150731741.png,31.0,0.97075987,701,48,944,48,944,273,701,273
112756663.png,33.0,0.95987505,1108,354,1356,354,1356,628,1108,628
125145898.png,17.0,0.98394233,458,216,734,216,734,536,458,536
155931972.png,10.0,0.9384381,1129,113,1386,113,1386,341,1129,341
154503351.png,14.0,0.94793624,794,165,1046,165,1046,397,794,397
154503351.png,13.0,0.9281836,794,165,1046,165,1046,397,794,397
103940488.png,13.0,0.97690123,528,732,810,732,810,1005,528,1005
142829992.png,29.0,0.9625722,753,108,1003,108,1003,345,753,345
155323289.png,7.0,0.96903247,683,111,945,111,945,398,683,398
075150865.png,18.0,0.97876805,1180,347,1466,347,1466,596,1180,596
180610471.png,7.0,0.9760736,1069,19,1340,19,1340,295,1069,295
112322109.png,30.0,0.9658324,1075,170,1331,170,1331,400,1075,400
114259405.png,11.0,0.9814772,1323,446,1638,446,1638,805,1323,805
130122405.png,22.0,0.97245556,423,365,650,365,650,608,423,608
105911741.png,17.0,0.9840156,1100,92,1387,92,1387,398,1100,398
095137564.png,19.0,0.96728545,1196,284,1469,284,1469,529,1196,529
113536645.png,13.0,0.97733444,582,750,868,750,868,1031,582,1031
084920846.png,11.0,0.95158887,701,138,978,138,978,442,701,442
084920846.png,16.0,0.93925685,702,138,977,138,977,440,702,440
124336967.png,8.0,0.76106536,443,419,696,419,696,663,443,663
120731300.png,12.0,0.96438384,371,161,611,161,611,393,371,393
120731300.png,24.0,0.86677575,947,556,1215,556,1215,837,947,837
134427618.png,22.0,0.9762621,801,195,1021,195,1021,430,801,430
123914949.png,14.0,0.7666639,1004,726,1294,726,1294,999,1004,999
111926116.png,8.0,0.9761456,1457,756,1761,756,1761,1031,1457,1031
140404546.png,14.0,0.88371015,1265,329,1540,329,1540,575,1265,575
103954111.png,30.0,0.94556606,1058,49,1307,49,1307,270,1058,270
112617780.png,6.0,0.9677048,1093,85,1358,85,1358,318,1093,318
160257057.png,15.0,0.9553305,716,104,967,104,967,328,716,328
160257057.png,7.0,0.9450493,1164,152,1422,152,1422,413,1164,413
134213691.png,5.0,0.9757692,438,458,705,458,705,726,438,726
142711681.png,25.0,0.8102717,1064,24,1316,24,1316,281,1064,281
150026259.png,4.0,0.9713958,794,243,1046,243,1046,510,794,510
150026259.png,26.0,0.84575814,959,644,1234,644,1234,901,959,901
115253546.png,33.0,0.95738006,991,727,1278,727,1278,1040,991,1040
100810921.png,22.0,0.9697945,1165,190,1391,190,1391,423,1165,423
142131077.png,3.0,0.93449414,715,21,956,21,956,264,715,264
142131077.png,11.0,0.8653591,472,687,804,687,804,1043,472,1043
142038643.png,6.0,0.9165798,857,405,1121,405,1121,648,857,648
161840898.png,15.0,0.7501193,1293,453,1579,453,1579,755,1293,755
142149434.png,23.0,0.96993625,974,702,1232,702,1232,975,974,975
073006756.png,8.0,0.9806605,779,340,1034,340,1034,582,779,582
144128099.png,5.0,0.931849,950,588,1198,588,1198,855,950,855
144128099.png,22.0,0.83583117,1409,561,1673,561,1673,841,1409,841
160519538.png,29.0,0.9758537,718,141,958,141,958,391,718,391
094608991.png,32.0,0.97480214,1121,227,1396,227,1396,502,1121,502
133559242.png,1.0,0.82738596,1080,138,1340,138,1340,355,1080,355
124155449.png,29.0,0.9778075,1134,71,1375,71,1375,310,1134,310
160959610.png,10.0,0.94145894,453,663,737,663,737,936,453,936
134124206.png,17.0,0.95852435,770,77,1031,77,1031,361,770,361
093313986.png,6.0,0.96211934,796,312,1064,312,1064,562,796,562
114330361.png,30.0,0.97758,477,180,713,180,713,412,477,412
141112816.png,8.0,0.96937346,923,645,1200,645,1200,906,923,906
135103346.png,20.0,0.9467365,1066,0,1317,0,1317,225,1066,225
075352442.png,24.0,0.97913194,748,215,981,215,981,495,748,495
152657245.png,4.0,0.97490746,734,35,975,35,975,289,734,289
150105278.png,28.0,0.96314096,1128,53,1383,53,1383,303,1128,303
074915748.png,29.0,0.9538198,531,707,811,707,811,1017,531,1017
074915748.png,22.0,0.89518493,1079,0,1322,0,1322,252,1079,252
082550612.png,18.0,0.9779976,753,305,1016,305,1016,551,753,551
101445673.png,15.0,0.9704259,865,526,1141,526,1141,785,865,785
133616971.png,17.0,0.9860577,428,306,714,306,714,637,428,637
141520061.png,23.0,0.9322337,767,252,993,252,993,490,767,490
084437814.png,8.0,0.9780407,771,359,1025,359,1025,598,771,598
115329107.png,12.0,0.9808106,1165,207,1429,207,1429,442,1165,442
133134903.png,33.0,0.9503683,1178,111,1437,111,1437,377,1178,377
140614274.png,17.0,0.98358625,402,259,682,259,682,580,402,580
144044456.png,21.0,0.97516596,1162,555,1458,555,1458,904,1162,904
162059694.png,5.0,0.9488083,754,109,1012,109,1012,346,754,346
101501466.png,11.0,0.97980416,364,86,630,86,630,401,364,401
101501466.png,1.0,0.9168427,1186,241,1448,241,1448,481,1186,481
101501466.png,24.0,0.8305105,698,17,986,17,986,314,698,314
090743000.png,25.0,0.98293614,1121,187,1395,187,1395,473,1121,473
142934253.png,6.0,0.9616894,1157,146,1429,146,1429,385,1157,385
111447617.png,7.0,0.9729092,721,39,985,39,985,314,721,314
113111959.png,27.0,0.96226305,1303,367,1540,367,1540,617,1303,617
163003038.png,11.0,0.95697474,1054,0,1307,0,1307,136,1054,136
163003038.png,32.0,0.8932628,713,15,954,15,954,256,713,256
101426752.png,5.0,0.97975713,1376,661,1690,661,1690,949,1376,949
155015123.png,30.0,0.96162534,1118,219,1377,219,1377,457,1118,457
085545580.png,16.0,0.98343754,1147,234,1447,234,1447,546,1147,546
142354442.png,12.0,0.95907027,417,206,657,206,657,433,417,433
093133870.png,14.0,0.96083707,1249,497,1536,497,1536,750,1249,750
180601048.png,1.0,0.8756594,1340,600,1638,600,1638,862,1340,862
140759908.png,30.0,0.95728,737,52,977,52,977,276,737,276
141945084.png,26.0,0.89116997,426,273,690,273,690,566,426,566
141945084.png,17.0,0.7347415,426,274,689,274,689,567,426,567
111940311.png,32.0,0.9742065,1089,67,1350,67,1350,332,1089,332
090717668.png,23.0,0.97802246,1151,292,1387,292,1387,534,1151,534
122013157.png,32.0,0.97877276,863,369,1141,369,1141,657,863,657
140643562.png,17.0,0.9809317,1125,16,1404,16,1404,311,1125,311
140643562.png,22.0,0.90366644,920,433,1175,433,1175,696,920,696
110354306.png,29.0,0.98008347,1111,131,1355,131,1355,378,1111,378
162020128.png,29.0,0.97858757,1043,0,1279,0,1279,227,1043,227
133525808.png,12.0,0.9616169,1159,152,1426,152,1426,392,1159,392
133525808.png,6.0,0.9515649,491,688,773,688,773,970,491,970
105535653.png,23.0,0.97751164,462,364,693,364,693,611,462,611
172507655.png,0.0,0.953673,364,297,620,297,620,544,364,544
112105582.png,31.0,0.9669107,399,259,645,259,645,502,399,502
135123514.png,6.0,0.9449671,872,320,1152,320,1152,580,872,580
153259845.png,5.0,0.9404075,1099,90,1359,90,1359,323,1099,323
183441104.png,32.0,0.9791741,1315,542,1614,542,1614,844,1315,844
183441104.png,24.0,0.9656321,862,391,1108,391,1108,669,862,669
183441104.png,17.0,0.7361967,1015,0,1262,0,1262,204,1015,204
135132478.png,17.0,0.9661441,763,93,1022,93,1022,373,763,373
124129478.png,32.0,0.9539782,472,479,742,479,742,769,472,769
124713523.png,11.0,0.976595,1211,183,1501,183,1501,524,1211,524
164248107.png,7.0,0.93893534,1115,29,1369,29,1369,293,1115,293
091425233.png,33.0,0.9498848,828,376,1092,376,1092,659,828,659
105945089.png,23.0,0.9735738,1143,206,1374,206,1374,443,1143,443
111559391.png,25.0,0.97195417,800,161,1063,161,1063,449,800,449
160502674.png,4.0,0.95647717,1096,0,1340,0,1340,232,1096,232
130257480.png,32.0,0.8918362,1395,598,1686,598,1686,894,1395,894
130257480.png,33.0,0.8267326,1395,598,1685,598,1685,895,1395,895
112016161.png,27.0,0.9696229,1102,121,1351,121,1351,386,1102,386
082954356.png,24.0,0.98300296,1390,627,1660,627,1660,942,1390,942
140850847.png,30.0,0.79776216,1040,70,1288,70,1288,298,1040,298
141135771.png,29.0,0.98105466,1070,74,1309,74,1309,318,1070,318
085822587.png,6.0,0.98033696,1103,195,1376,195,1376,441,1103,441
102305711.png,26.0,0.9369696,1158,205,1433,205,1433,497,1158,497
115449615.png,5.0,0.9488351,792,130,1057,130,1057,368,792,368
115449615.png,11.0,0.87546,455,287,690,287,690,555,455,555
095545427.png,1.0,0.768153,870,180,1128,180,1128,406,870,406
131539618.png,26.0,0.9617088,1329,420,1628,420,1628,734,1329,734
111052916.png,22.0,0.8154331,1066,775,1343,775,1343,1072,1066,1072
162027067.png,15.0,0.9556113,689,8,925,8,925,224,689,224
162027067.png,12.0,0.9009523,689,7,925,7,925,224,689,224
153751732.png,29.0,0.9789686,1120,75,1356,75,1356,314,1120,314
142944852.png,15.0,0.9687242,724,78,970,78,970,304,724,304
142944852.png,1.0,0.76897997,1312,319,1574,319,1574,588,1312,588
101132188.png,22.0,0.8838902,726,89,942,89,942,317,726,317
142321492.png,30.0,0.96995217,1077,22,1322,22,1322,243,1077,243
142321492.png,5.0,0.86489195,627,0,872,0,872,100,627,100
152410640.png,32.0,0.9232032,1163,154,1426,154,1426,418,1163,418
081946762.png,3.0,0.9739292,408,296,643,296,643,569,408,569
070537535.png,4.0,0.970154,338,148,579,148,579,410,338,410
073611725.png,16.0,0.9828683,1083,160,1367,160,1367,459,1083,459
075512372.png,27.0,0.97599345,718,197,966,197,966,473,718,473
103717317.png,11.0,0.9768639,793,145,1073,145,1073,482,793,482
142729156.png,12.0,0.96366715,408,345,659,345,659,591,408,591
092337306.png,16.0,0.9859802,753,229,1038,229,1038,542,753,542
132914061.png,9.0,0.9724292,1089,42,1338,42,1338,260,1089,260
154656340.png,1.0,0.9534802,561,103,824,103,824,334,561,334
145117203.png,15.0,0.97373813,1261,309,1539,309,1539,554,1261,554
134407346.png,33.0,0.9293442,1221,228,1481,228,1481,498,1221,498
134115210.png,9.0,0.9695504,1184,210,1448,210,1448,444,1184,444
122910999.png,28.0,0.9665196,1125,15,1375,15,1375,267,1125,267
122949999.png,11.0,0.98550665,782,133,1061,133,1061,462,782,462
141435265.png,17.0,0.9779447,1186,138,1457,138,1457,425,1186,425
083235511.png,22.0,0.92744094,1151,157,1381,157,1381,396,1151,396
125840973.png,6.0,0.97760606,1122,99,1391,99,1391,339,1122,339
141154336.png,7.0,0.71901655,1191,182,1450,182,1450,454,1191,454
114713929.png,12.0,0.9478638,554,43,779,43,779,267,554,267
094857175.png,21.0,0.9546598,1054,44,1325,44,1325,341,1054,341
130356493.png,14.0,0.93011504,575,726,842,726,842,1022,575,1022
130356493.png,31.0,0.846443,995,708,1293,708,1293,991,995,991
073622129.png,9.0,0.95470065,1350,638,1648,638,1648,904,1350,904
073622129.png,6.0,0.7155581,1351,638,1650,638,1650,904,1351,904
113846801.png,13.0,0.7860988,1268,489,1550,489,1550,741,1268,741
112126390.png,17.0,0.9865139,761,157,1043,157,1043,472,761,472
103511748.png,23.0,0.96701896,1147,188,1376,188,1376,424,1147,424
080555214.png,25.0,0.9814232,733,298,999,298,999,598,733,598
164744010.png,15.0,0.96508485,1210,319,1489,319,1489,561,1210,561
093630535.png,12.0,0.9697659,671,64,910,64,910,282,671,282
093630535.png,11.0,0.92690307,379,227,740,227,740,569,379,569
082324798.png,31.0,0.9758212,369,397,628,397,628,663,369,663
114748960.png,30.0,0.97623175,680,126,917,126,917,352,680,352
140321109.png,1.0,0.7714721,1110,152,1360,152,1360,380,1110,380
105218029.png,32.0,0.9781622,1285,333,1565,333,1565,615,1285,615
093638848.png,6.0,0.95898455,696,76,953,76,953,312,696,312
143918332.png,21.0,0.8810241,655,0,912,0,912,237,655,237
125841676.png,31.0,0.90436524,936,575,1220,575,1220,840,936,840
131428188.png,22.0,0.97720075,779,169,999,169,999,406,779,406
124416295.png,31.0,0.9517093,1310,329,1582,329,1582,588,1310,588
124416295.png,27.0,0.73207086,1084,0,1321,0,1321,228,1084,228
154114813.png,4.0,0.97665036,1204,116,1456,116,1456,378,1204,378
123020041.png,27.0,0.97766626,1119,104,1367,104,1367,365,1119,365
151403452.png,4.0,0.87811923,801,138,1022,138,1022,367,801,367
130233305.png,10.0,0.94161576,736,136,988,136,988,371,736,371
091411729.png,8.0,0.97182447,1336,657,1627,657,1627,921,1336,921
112650948.png,31.0,0.9601308,746,213,1004,213,1004,459,746,459
171427867.png,31.0,0.9620601,1033,0,1275,0,1275,115,1033,115
171427867.png,27.0,0.90106386,798,246,1048,246,1048,534,798,534
102100834.png,5.0,0.97206074,434,485,695,485,695,755,434,755
140223067.png,8.0,0.96177936,755,365,1012,365,1012,607,755,607
115721266.png,11.0,0.9717149,406,289,688,289,688,604,406,604
085240756.png,12.0,0.8558583,1047,0,1287,0,1287,210,1047,210
134142786.png,21.0,0.94836724,1124,83,1393,83,1393,377,1124,377
112038994.png,6.0,0.8061835,753,121,997,121,997,343,753,343
075359372.png,32.0,0.97206306,1164,248,1440,248,1440,521,1164,521
110957481.png,21.0,0.96743774,1075,38,1345,38,1345,337,1075,337
135012916.png,17.0,0.94452375,1240,205,1516,205,1516,505,1240,505
150207946.png,27.0,0.9600053,385,148,621,148,621,414,385,414
150207946.png,12.0,0.71560514,851,288,1127,288,1127,563,851,563
172142084.png,7.0,0.860053,429,478,701,478,701,753,429,753
140817525.png,5.0,0.96254945,478,492,749,492,749,766,478,766
173549524.png,32.0,0.9668879,423,405,691,405,691,691,423,691
114821515.png,26.0,0.96986365,1172,161,1442,161,1442,447,1172,447
133225632.png,17.0,0.97934216,1241,271,1547,271,1547,600,1241,600
151328288.png,9.0,0.9771275,746,92,990,92,990,315,746,315
155657957.png,1.0,0.9636842,408,431,665,431,665,683,408,683
155657957.png,32.0,0.78030527,1209,406,1509,406,1509,696,1209,696
124654590.png,11.0,0.97299945,427,349,707,349,707,693,427,693
084132165.png,32.0,0.7931227,412,176,639,176,639,442,412,442
084132165.png,17.0,0.76495624,412,176,639,176,639,444,412,444
070016143.png,10.0,0.97555023,483,712,769,712,769,986,483,986
092034070.png,7.0,0.98331463,1269,509,1574,509,1574,831,1269,831
092034070.png,11.0,0.96023244,1072,193,1339,193,1339,436,1072,436
093606855.png,31.0,0.9062562,760,252,1018,252,1018,494,760,494
160959613.png,31.0,0.97237474,460,369,711,369,711,634,460,634
114328938.png,27.0,0.92883605,1035,754,1285,754,1285,1032,1035,1032
070924581.png,16.0,0.9794744,454,497,753,497,753,833,454,833
155738275.png,1.0,0.9492391,423,410,685,410,685,660,423,660
155738275.png,7.0,0.91024435,422,411,685,411,685,662,422,662
121728482.png,7.0,0.8087625,1025,75,1261,75,1261,326,1025,326
121728482.png,33.0,0.8075923,1024,75,1260,75,1260,326,1024,326
